"Outlet";"CT";"Transaction Time";"Amount";"Credits";"Action";"Description"
"11-0010";"750624";"10.03.2022 20:22:15";"-5,00";"730,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:17";"0";"730,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:17";"-5,00";"725,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:20";"2,50";"727,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:21";"-5,00";"722,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:24";"2,50";"725,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:24";"-5,00";"720,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:26";"0";"720,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:26";"-5,00";"715,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:28";"0";"715,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:28";"-5,00";"710,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:30";"0";"710,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:30";"-5,00";"705,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:32";"0";"705,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:32";"-5,00";"700,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:34";"0";"700,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:34";"-5,00";"695,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:36";"0";"695,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:36";"-5,00";"690,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:38";"0";"690,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:38";"-5,00";"685,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:40";"0";"685,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:40";"-5,00";"680,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:44";"0";"680,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:45";"-5,00";"675,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:51";"50,00";"725,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:52";"-5,00";"720,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:55";"2,50";"722,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:55";"-5,00";"717,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:57";"0";"717,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:57";"-5,00";"712,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:58";"0";"712,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:22:59";"-5,00";"707,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:01";"2,50";"710,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:01";"-5,00";"705,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:03";"0";"705,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:04";"-5,00";"700,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:06";"0";"700,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:06";"-5,00";"695,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:08";"0";"695,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:08";"-5,00";"690,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:10";"0";"690,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:10";"-5,00";"685,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:13";"75,00";"760,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:13";"-5,00";"755,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:14";"0";"755,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:15";"-5,00";"750,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:16";"0";"750,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:17";"-5,00";"745,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:20";"2,50";"747,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:20";"-5,00";"742,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:23";"15,00";"757,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:24";"-5,00";"752,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:25";"0";"752,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:26";"-5,00";"747,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:27";"0";"747,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:27";"-5,00";"742,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:30";"0";"742,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:30";"-5,00";"737,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:32";"0";"737,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:32";"-5,00";"732,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:34";"0";"732,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:35";"-5,00";"727,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:36";"0";"727,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:37";"-5,00";"722,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:38";"0";"722,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:38";"-5,00";"717,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:40";"2,50";"720,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:41";"-5,00";"715,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:42";"0";"715,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:42";"-5,00";"710,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:44";"0";"710,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:45";"-5,00";"705,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:46";"0";"705,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:47";"-5,00";"700,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:48";"0";"700,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:49";"-5,00";"695,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:50";"0";"695,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:51";"-5,00";"690,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:53";"5,00";"695,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:54";"-5,00";"690,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:55";"0";"690,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:55";"-5,00";"685,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:58";"2,50";"687,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:23:58";"-5,00";"682,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:01";"2,50";"685,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:02";"-5,00";"680,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:05";"5,00";"685,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:05";"-5,00";"680,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:07";"0";"680,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:07";"-5,00";"675,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:09";"0";"675,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:09";"-5,00";"670,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:12";"0";"670,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:12";"-5,00";"665,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:13";"0";"665,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:14";"-5,00";"660,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:15";"0";"660,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:15";"-5,00";"655,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:17";"5,00";"660,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:17";"-5,00";"655,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:19";"0";"655,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:19";"-5,00";"650,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:21";"0";"650,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:21";"-5,00";"645,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:24";"2,50";"647,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:25";"-5,00";"642,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:26";"0";"642,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:27";"-5,00";"637,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:29";"0";"637,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:29";"-5,00";"632,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:32";"17,50";"650,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:32";"-5,00";"645,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:34";"0";"645,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:34";"-5,00";"640,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:36";"0";"640,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:36";"-5,00";"635,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:39";"2,50";"637,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:40";"-5,00";"632,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:42";"0";"632,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:42";"-5,00";"627,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:44";"0";"627,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:44";"-5,00";"622,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:46";"0";"622,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:46";"-5,00";"617,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:48";"2,50";"620,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:49";"-5,00";"615,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:52";"2,50";"617,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:52";"-5,00";"612,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:54";"0";"612,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:54";"-5,00";"607,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:55";"0";"607,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:56";"-5,00";"602,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:57";"0";"602,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:58";"-5,00";"597,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:59";"0";"597,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:24:59";"-5,00";"592,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:00";"0";"592,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:01";"-5,00";"587,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:02";"0";"587,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:03";"-5,00";"582,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:04";"0";"582,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:04";"-5,00";"577,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:07";"2,50";"580,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:07";"-5,00";"575,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:09";"0";"575,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:09";"-5,00";"570,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:11";"0";"570,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:11";"-5,00";"565,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:14";"2,50";"567,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:14";"-5,00";"562,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:16";"0";"562,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:16";"-5,00";"557,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:17";"0";"557,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:17";"-5,00";"552,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:18";"0";"552,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:18";"-5,00";"547,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:19";"0";"547,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:19";"-5,00";"542,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:20";"0";"542,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:20";"-5,00";"537,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:22";"25,00";"562,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:23";"-5,00";"557,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:24";"0";"557,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:24";"-5,00";"552,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:25";"0";"552,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:25";"-5,00";"547,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:26";"0";"547,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:26";"-5,00";"542,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:27";"0";"542,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:27";"-5,00";"537,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:28";"0";"537,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:29";"-5,00";"532,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:30";"0";"532,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:30";"-5,00";"527,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:31";"0";"527,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:31";"-5,00";"522,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:32";"0";"522,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:32";"-5,00";"517,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:33";"0";"517,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:33";"-5,00";"512,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:34";"0";"512,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:34";"-5,00";"507,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:35";"0";"507,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:35";"-5,00";"502,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:37";"0";"502,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:37";"-5,00";"497,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:40";"2,50";"500,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:40";"-5,00";"495,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:42";"0";"495,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:42";"-5,00";"490,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:45";"5,00";"495,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:45";"-5,00";"490,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:48";"2,50";"492,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:48";"-5,00";"487,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:52";"5,00";"492,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:52";"-5,00";"487,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:53";"0";"487,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:54";"-5,00";"482,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:54";"0";"482,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:54";"-5,00";"477,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:57";"2,50";"480,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:25:57";"-5,00";"475,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:00";"5,00";"480,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:00";"-5,00";"475,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:02";"0";"475,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:02";"-5,00";"470,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:04";"12,50";"482,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:05";"-5,00";"477,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:07";"10,00";"487,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:08";"-5,00";"482,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:10";"2,50";"485,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:11";"-5,00";"480,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:12";"0";"480,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:12";"-5,00";"475,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:13";"0";"475,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:13";"-5,00";"470,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:14";"0";"470,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:14";"-5,00";"465,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:16";"5,00";"470,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:17";"-5,00";"465,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:18";"0";"465,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:19";"-5,00";"460,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:22";"2,50";"462,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:22";"-5,00";"457,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:25";"2,50";"460,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:25";"-5,00";"455,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:27";"0";"455,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:27";"-5,00";"450,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:29";"0";"450,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:29";"-5,00";"445,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:30";"0";"445,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:33";"-2,50";"442,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:35";"0";"442,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:35";"-2,50";"440,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:36";"0";"440,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:37";"-2,50";"437,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:39";"1,25";"438,75";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:39";"-2,50";"436,25";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:40";"0";"436,25";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:41";"-2,50";"433,75";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:43";"1,25";"435,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:44";"-2,50";"432,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:46";"0";"432,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:46";"-2,50";"430,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:48";"10,00";"440,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:48";"-2,50";"437,50";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:50";"11,25";"448,75";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:51";"-2,50";"446,25";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:53";"1,25";"447,50";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:53";"-2,50";"445,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 20:26:56";"0";"445,00";"Game-End";"Game: Lord of the Ocean"
